,id,director,title,genres,revenue,vote_count,vote_average
1261,11963,Sydney Pollack,Three Days of the Condor,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",27476252,234,7.2
1262,1911,John McTiernan,The 13th Warrior,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",61698899,524,6.4
1263,2900,Rand Ravich,The Astronaut's Wife,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",19598588,263,5.5
1264,52366,Claude Berri,Lucie Aubrac,"[{'id': 18, 'name': 'Drama'}]",458557,8,5.9
1265,2162,Hugh Johnson,Chill Factor,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",11263966,30,5.3
1266,14578,Michael Corrente,Outside Providence,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",7292175,30,5.6
1267,10307,Rupert Wainwright,Stigmata,"[{'id': 27, 'name': 'Horror'}]",50041732,248,6.0
1268,11601,David Koepp,Stir of Echoes,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",21133087,334,6.5
1269,21719,Hampton Fancher,The Minus Man,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",370668,19,6.4
1270,26522,Norman Jewison,A Soldier's Story,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10752, 'name': 'War'}]",21821347,54,6.2
1271,42114,Joseph Sargent,Nightmares,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",6670680,23,5.4
1272,14,Sam Mendes,American Beauty,"[{'id': 18, 'name': 'Drama'}]",356296601,3438,7.9
1273,24128,Jonathan Demme,Stop Making Sense,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",4978922,47,8.7
1274,11001,Les Mayfield,Blue Streak,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",117758500,359,6.1
1275,9453,Giancarlo Lui,Caligula,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",23438120,147,5.3
1276,704,Richard Lester,A Hard Day's Night,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",12299668,172,7.3
1277,24153,Steve Rash,The Buddy Holly Story,"[{'id': 18, 'name': 'Drama'}]",14363400,33,7.5
1278,11797,Tom Holland,Fright Night,"[{'id': 27, 'name': 'Horror'}]",24922237,279,6.9
1279,18086,Tommy Lee Wallace,Fright Night Part 2,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",2983784,81,6.4
1280,10669,John Boorman,Deliverance,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",46122355,441,7.2
1281,11527,John Boorman,Excalibur,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",34967437,241,7.1
1282,1049,Jon Amiel,Sommersby,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",140081992,82,6.0
1283,28032,Don Bluth,Thumbelina,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",11373501,117,6.1
1284,11326,Ken Russell,Tommy,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",34251525,69,6.5
1285,10398,Bruce Beresford,Double Jeopardy,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",177841558,282,6.2
1286,60994,Audrey Wells,Guinevere,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",614202,9,5.9
1287,14429,John Schultz,Drive Me Crazy,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",22593409,62,5.8
1288,15198,Jay Roach,"Mystery, Alaska","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",8888143,71,6.0
1289,6415,David O. Russell,Three Kings,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",108000000,709,6.6
1290,24066,Mark Illsley,"Happy, Texas","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",1943649,39,5.5
1291,10349,George A. Romero,The Dark Half,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",10611160,91,5.4
1292,29787,George A. Romero,Monkey Shines,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",5344577,58,6.2
1293,9638,Don Coscarelli,Phantasm,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",11988469,166,6.5
1294,10576,Richard Franklin,Psycho II,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",34725000,128,6.0
1295,12662,Anthony Perkins,Psycho III,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",14481606,79,5.4
1296,12618,Sydney Pollack,Random Hearts,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",74608570,63,5.3
1297,226,Kimberly Peirce,Boys Don't Cry,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",11540607,360,7.2
1298,10388,Steven Soderbergh,The Limey,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",3193102,110,6.6
1299,9346,Paul Brickman,Risky Business,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",63541777,340,6.4
1300,861,Paul Verhoeven,Total Recall,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",261317921,1745,7.1
1301,14412,Lawrence Kasdan,Body Heat,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",24058838,128,7.1
1302,9377,John Hughes,Ferris Bueller's Day Off,"[{'id': 35, 'name': 'Comedy'}]",70136369,1340,7.5
1303,11541,Peter Weir,The Year of Living Dangerously,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1317657,84,6.8
1304,11901,Clint Eastwood,High Plains Drifter,"[{'id': 37, 'name': 'Western'}]",15700000,284,7.4
1305,4929,Ted Post,Hang 'em High,"[{'id': 37, 'name': 'Western'}]",6800000,197,6.7
1306,18254,Warren Beatty,Reds,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",40382659,70,7.1
1307,19997,Henry Hathaway,Niagara,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",8500000,84,6.7
1308,17352,Joshua Logan,South Pacific,"[{'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",36800000,29,6.3
1309,535,Adrian Lyne,Flashdance,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",92921203,313,6.1
1310,1654,Robert Aldrich,The Dirty Dozen,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]",45300000,309,7.5
1311,658,Guy Hamilton,Goldfinger,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",124881062,1005,7.2
1312,657,Terence Young,From Russia with Love,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",78898765,773,6.9
1313,646,Terence Young,Dr. No,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",59600000,953,6.9
1314,5689,Randal Kleiser,The Blue Lagoon,"[{'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",58853106,422,5.8
1315,391,Sergio Leone,A Fistful of Dollars,"[{'id': 37, 'name': 'Western'}]",14500000,909,7.6
1316,8052,Paul Thomas Anderson,Hard Eight,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",222559,177,6.8
1317,772,Chris Columbus,Home Alone 2: Lost in New York,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",358991681,2459,6.3
1318,31650,Ridley Scott,Someone to Watch Over Me,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",10278549,38,5.8
1319,73575,Tom McNamara,Sparrows,"[{'id': 18, 'name': 'Drama'}]",966878,9,8.0
1320,550,David Fincher,Fight Club,"[{'id': 18, 'name': 'Drama'}]",100853753,9678,8.3
1321,12220,Rob Reiner,The Story of Us,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",58900031,75,5.9
1322,29064,Robert Marcarelli,The Omega Code,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2400000,17,4.4
1323,36819,Terry Gilliam,Time Bandits,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",42365581,255,6.6
1324,16858,Bob Fosse,All That Jazz,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",37823676,88,7.3
1325,11562,Woody Allen,Crimes and Misdemeanors,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",18254702,201,7.4
1326,16162,Malcolm D. Lee,The Best Man,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",34573780,38,6.8
1327,14484,Michael Cristofer,Body Shots,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",239894,21,4.7
1328,32043,William Friedkin,The Guardian,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",17037887,32,5.3
1329,5548,Paul Verhoeven,RoboCop,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",53000000,1494,7.1
1330,5549,Irvin Kershner,RoboCop 2,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",45681173,498,5.6
1331,856,Robert Zemeckis,Who Framed Roger Rabbit,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10751, 'name': 'Family'}]",329803958,1466,7.2
1332,699,John Glen,For Your Eyes Only,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",195312802,497,6.3
1333,709,John Glen,Licence to Kill,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",156167015,549,5.9
1334,253,Guy Hamilton,Live and Let Die,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",161777836,540,6.4
1335,660,Terence Young,Thunderball,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",141195658,572,6.5
1336,11377,William Malone,House on Haunted Hill,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",40846082,211,5.5
1337,26149,Wes Craven,Music of the Heart,"[{'id': 18, 'name': 'Drama'}]",14859394,49,6.3
1338,492,Spike Jonze,Being John Malkovich,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",22863596,1124,7.3
1339,128,Hayao Miyazaki,Princess Mononoke,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}]",159375308,2041,8.2
1340,2020,Gary Sinyor,The Bachelor,"[{'id': 35, 'name': 'Comedy'}]",36911617,84,4.5
1341,9481,Phillip Noyce,The Bone Collector,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",151493655,843,6.5
1342,9008,Michael Mann,The Insider,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",60289912,489,7.3
1343,11489,Luc Dardenne,Rosetta,"[{'id': 18, 'name': 'Drama'}]",266665,52,7.2
1344,16281,George A. Romero,Creepshow,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",21028755,228,6.7
1345,16288,Michael Gornick,Creepshow 2,"[{'id': 27, 'name': 'Horror'}]",14000000,133,5.9
1346,1694,Stuart Gordon,Re-Animator,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",2023414,263,7.0
1347,476,Gus Van Sant,Drugstore Cowboy,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",4729352,117,7.0
1348,37094,Joel Schumacher,Falling Down,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",40903593,837,7.2
1349,73969,Sam Taylor,My Best Girl,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1027757,2,8.0
1350,21610,Bruce Malmuth,Nighthawks,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",19905359,87,6.4
1351,11510,Bob Logan,Repossessed,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",1382462,44,4.5
1352,957,Mel Brooks,Spaceballs,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",38119483,924,6.7
1353,11886,Wolfgang Reitherman,Robin Hood,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",32056467,1155,7.0
1354,62204,Jean-Jacques Annaud,Quest for Fire,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",55260558,111,7.2
1355,11040,Arthur Penn,Little Big Man,"[{'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}, {'id': 36, 'name': 'History'}]",31559552,128,7.5
1356,1621,John Landis,Trading Places,"[{'id': 35, 'name': 'Comedy'}]",90400000,763,7.1
1357,11498,Kenneth Branagh,Dead Again,"[{'id': 53, 'name': 'Thriller'}]",38016380,81,6.7
1358,47941,Steve Rash,Under the Rainbow,"[{'id': 35, 'name': 'Comedy'}]",2297493,7,4.9
1359,21349,Wayne Wang,Anywhere But Here,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",18653615,67,5.9
1360,1832,Kevin Smith,Dogma,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",30652890,842,6.8
1361,10047,Luc Besson,The Messenger: The Story of Joan of Arc,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",66976317,373,6.2
1362,10228,Kunihiko Yuyama,Pokémon: The First Movie: Mewtwo Strikes Back,"[{'id': 16, 'name': 'Animation'}]",163644662,336,6.7
1363,9289,Andrew Marton,The Longest Day,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",50100000,237,7.3
1364,11165,Toshio Masuda,Tora! Tora! Tora!,"[{'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]",29548291,150,6.9
1365,4203,Pedro Almodóvar,Women on the Verge of a Nervous Breakdown,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",7179298,149,7.6
1366,24226,Sidney Lumet,The Verdict,"[{'id': 18, 'name': 'Drama'}]",53977250,132,7.4
1367,29154,Ramón Menéndez,Stand and Deliver,"[{'id': 18, 'name': 'Drama'}]",13994920,60,7.3
1368,2039,Norman Jewison,Moonstruck,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",80640528,173,6.7
1369,2668,Tim Burton,Sleepy Hollow,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",206071502,1774,6.9
1370,36643,Michael Apted,The World Is Not Enough,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",361832400,878,6.0
1371,99,Pedro Almodóvar,All About My Mother,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",67872296,337,7.4
1372,9647,Richard Donner,Scrooged,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",60328000,395,6.7
1373,5156,Vittorio De Sica,Bicycle Thieves,"[{'id': 18, 'name': 'Drama'}]",361712,404,8.0
1374,24276,John Sayles,Matewan,"[{'id': 18, 'name': 'Drama'}]",1680358,33,7.2
1375,11393,Barry Levinson,The Natural,"[{'id': 18, 'name': 'Drama'}]",47951979,162,7.0
1376,293,Robert Redford,A River Runs Through It,"[{'id': 18, 'name': 'Drama'}]",43440294,241,7.0
1377,10998,Adrian Lyne,Fatal Attraction,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",320145693,305,6.6
1378,36094,Martin Ritt,Stanley & Iris,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5820015,26,5.7
1379,9013,Martin Brest,Midnight Run,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",38413606,241,7.2
1380,11005,Penny Marshall,Awakenings,"[{'id': 18, 'name': 'Drama'}]",52096475,568,7.6
1381,2924,Ron Howard,Backdraft,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",152368585,360,6.4
1382,177,Terry Gilliam,The Fisher King,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",41895491,346,7.2
1383,38557,Mark Rydell,The River,"[{'id': 18, 'name': 'Drama'}]",11500000,21,6.5
1384,34760,Tom Moore,"'night, Mother","[{'id': 18, 'name': 'Drama'}]",442000,6,5.8
1385,9946,Peter Hyams,End of Days,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",211989043,488,5.5
1386,863,John Lasseter,Toy Story 2,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",497366869,3914,7.3
1387,31582,Joel Schumacher,Flawless,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",4488529,56,5.9
1388,22267,Ang Lee,Ride with the Devil,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",635096,49,6.6
1389,55123,Gavin O'Connor,Tumbleweeds,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1281176,11,6.2
1390,10411,Jonathan Lynn,The Distinguished Gentleman,"[{'id': 35, 'name': 'Comedy'}]",46434570,78,5.7
1391,20024,Neil Jordan,The End of the Affair,"[{'id': 18, 'name': 'Drama'}]",10827816,56,6.6
1392,9586,Brian De Palma,The Bonfire of the Vanities,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",15691192,113,5.3
1393,32331,William Porter,Stealing Home,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7467504,15,5.9
1394,32669,Jack Nicholson,The Two Jakes,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",10000000,48,6.2
1395,10402,Mike Mitchell,Deuce Bigalow: Male Gigolo,"[{'id': 35, 'name': 'Comedy'}]",65535067,314,5.4
1396,497,Frank Darabont,The Green Mile,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",284600000,4166,8.2
1397,1715,Lasse Hallström,The Cider House Rules,"[{'id': 18, 'name': 'Drama'}]",88545092,285,6.9
1398,25188,Peter Bogdanovich,The Last Picture Show,"[{'id': 18, 'name': 'Drama'}]",29133000,133,7.6
1399,2277,Chris Columbus,Bicentennial Man,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",93700000,998,6.9
1400,10137,Rob Minkoff,Stuart Little,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",300135367,998,5.8
1401,49948,Pixote Hunt,Fantasia 2000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",90874570,300,7.0
1402,334,Paul Thomas Anderson,Magnolia,"[{'id': 18, 'name': 'Drama'}]",48451803,844,7.5
1403,30237,Martha Fiennes,Onegin,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",206128,26,5.8
1404,50116,Matthew Warchus,Simpatico,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",929606,6,5.3
1405,36492,Mike Nichols,Carnal Knowledge,"[{'id': 18, 'name': 'Drama'}]",28623900,34,6.7
1406,9563,Oliver Stone,Any Given Sunday,"[{'id': 18, 'name': 'Drama'}]",100230832,430,6.8
1407,1850,Miloš Forman,Man on the Moon,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",47434430,444,6.9
1408,926,Dean Parisot,Galaxy Quest,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",90683916,722,6.9
1409,1213,Anthony Minghella,The Talented Mr. Ripley,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",128798265,790,7.1
1410,10471,Steve Carr,Next Friday,"[{'id': 35, 'name': 'Comedy'}]",59827328,145,6.5
1411,10400,Norman Jewison,The Hurricane,"[{'id': 18, 'name': 'Drama'}]",73956241,401,7.2
1412,20761,Ron Shelton,Play It to the Bone,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",8434146,53,5.7
1413,28216,Errol Morris,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.","[{'id': 99, 'name': 'Documentary'}]",507941,17,6.3
1414,10384,Jack Sholder,Supernova,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",14828081,109,4.9
1415,48233,Santosh Sivan,The Terrorist,"[{'id': 18, 'name': 'Drama'}]",140021,4,8.1
1416,10236,Sydney Pollack,The Way We Were,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",45000000,87,7.1
1417,11851,Peter Hyams,The Presidio,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",20324096,80,5.7
1418,5924,Franklin J. Schaffner,Papillon,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",53267000,445,7.8
1419,10493,Phillip Noyce,Dead Calm,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",7825000,178,6.6
1420,13342,Amy Heckerling,Fast Times at Ridgemont High,"[{'id': 35, 'name': 'Comedy'}]",27092880,330,7.0
1421,35119,Fred Schepisi,A Cry in the Dark,"[{'id': 18, 'name': 'Drama'}]",6908797,49,6.4
1422,14919,Eric Radomski,Batman: Mask of the Phantasm,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",5617391,218,7.4
1423,14040,John Badham,American Flyers,"[{'id': 18, 'name': 'Drama'}]",1400000,33,6.1
1424,47620,Todd Haynes,Poison,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",609524,15,6.4
