,id,director
4228,55551,Raoul Peck
4229,40880,Julien Temple
4230,10992,Lawrence Guterman
4231,2140,Chris Nahon
4232,4248,Keenen Ivory Wayans
4233,17612,Léa Pool
4234,3134,Coralie
4235,34899,Tran Anh Hung
4236,8217,Woody Allen
4237,22478,Woody Allen
4238,26483,William Asher
4239,24382,Mario Monicelli
4240,11286,Hal Needham
4241,11950,Hal Needham
4242,12236,Jim Drake
4243,36245,Luis Buñuel
4244,43342,Felix E. Feist
4245,15875,John Ford
4246,26573,Norman Taurog
4247,23439,Roger Corman
4248,10728,F.W. Murnau
4249,5991,F.W. Murnau
4250,11697,John Ford
4251,6106,Oliver Stone
4252,22477,Woody Allen
4253,19200,Woody Allen
4254,11300,Jonathan Demme
4255,16211,Henry Hathaway
4256,28650,Lee Frost
4257,42780,Bert I. Gordon
4258,32569,Roger Corman
4259,20075,Tommy Chong
4260,28430,Val Guest
4261,28794,Lucio Fulci
4262,20197,Thomas K. Avildsen
4263,43316,Douglas Sirk
4264,34689,Joseph L. Mankiewicz
4265,25690,Abel Ferrara
4266,10238,Ingmar Bergman
4267,18929,Tony Richardson
4268,4789,Vittorio De Sica
4269,32595,Philippe Mora
4270,18030,Robert Aldrich
4271,18988,Anthony Harvey
4272,11536,John Huston
4273,10339,John Huston
4274,39875,Mark Herrier
4275,50031,Alexander Korda
4276,976,Alexander Mackendrick
4277,69605,Douglas Sirk
4278,65632,Elio Petri
4279,29471,István Szabó
4280,4780,Brian De Palma
4281,11906,Dario Argento
4282,11713,Lo Wei
4283,9589,Uli Edel
4284,12481,Lo Wei
4285,13333,Robert Clouse
4286,13938,Michael Schultz
4287,10540,Peter Hyams
4288,9462,Bruce Lee
4289,82623,Brett Leonard
4290,2114,Motonori Sakakibara
4291,8835,Robert Luketic
4292,11371,Frank Oz
4293,78248,Roger Gnoan M'Bala
4294,9517,Larry Clark
4295,25985,Joel Hopkins
4296,15745,Jon Favreau
4297,24977,James D. Stern
4298,36107,Mark Osborne
4299,113271,Ben Stassen
4300,58904,Ben Stassen
4301,13794,George Casey
4302,13795,George Casey
4303,103488,Ben Stassen
4304,38965,Paul Flaherty
4305,47817,Ernest Thompson
4306,31052,Lawrence Kasdan
4307,10868,Jonathan Kaplan
4308,9395,Andrew Davis
4309,14506,Terry Gilliam
4310,5333,Martin Donovan
4311,4281,Michael Winner
4312,2,Aki Kaurismäki
4313,26044,Bud Yorkin
4314,59797,Andrew Fleming
4315,14911,Peter Markle
4316,15592,Garry Marshall
4317,15267,Kevin Reynolds
4318,12710,Jim Abrahams
4319,30502,Randal Kleiser
4320,19382,Mike Nichols
4321,24679,Clint Eastwood
4322,9599,Chuck Russell
4323,94440,Harold Becker
4324,17170,James Bridges
4325,18509,Allan Arkush
4326,110428,Bruno Dumont
4327,34604,Geneviève Robert
4328,14441,Glenn Gordon Caron
4329,7520,Roger Donaldson
4330,10126,Dennis Hopper
4331,9602,John Landis
4332,23752,Michael Ritchie
4333,41952,Martin Campbell
4334,3980,Stephen Herek
4335,10127,Mick Garris
4336,12702,Kristine Peterson
4337,27397,Joan Micklin Silver
4338,9748,Rocky Morton
4339,40095,Mark Goldblatt
4340,10651,Buddy Van Horn
4341,10141,Frank Oz
4342,27362,Peter Greenaway
4343,5680,James Signorelli
4344,26386,John R. Cherry III
4345,34053,Taylor Hackford
4346,25884,Daniel Goldberg
4347,26355,John G. Avildsen
4348,10675,Roman Polanski
4349,38982,David Anspaugh
4350,10130,Michael Apted
4351,2617,Howard Deutch
4352,38615,Chris Columbus
4353,21362,Neil Jordan
4354,30690,Michael Dinner
4355,75889,Peter Yates
4356,38500,John Hough
4357,26723,Andrew Solt
4358,20443,Bud Smith 
4359,49365,Frank LaLoggia
4360,11347,Ken Russell
4361,12144,Don Bluth
4362,13704,Greg Beeman
4363,12505,Richard Benjamin
4364,41963,Bob Swaim
4365,13482,Robert Redford
4366,34014,Paul Mazursky
4367,29739,Alan Metter
4368,12120,Richard Benjamin
4369,47818,William Richert
4370,38617,Christopher Crowe
4371,3543,Percy Adlon
4372,51321,Marisa Silver
4373,9604,Walter Hill
4374,24929,Ken Wiederhorn
4375,10925,Dan O'Bannon
4376,13965,Geoff Burrowes
4377,24266,George T. Miller
4378,58434,Daniel Petrie
4379,18197,Sidney Lumet
4380,70842,Ken Russell
4381,38909,Boaz Davidson
4382,17126,Joan Freeman
4383,11503,Wes Craven
4384,38558,James Glickenhaus
4385,9717,Roger Spottiswoode
4386,11966,Kenneth Johnson
4387,2605,John Badham
4388,8740,George Sluizer
4389,25497,Mike Figgis
4390,38560,Blake Edwards
4391,50203,Robert Greenwald
4392,26798,Ted Kotcheff
4393,91445,Rip Torn
4394,41428,Shinya Tsukamoto
4395,8337,John Carpenter
4396,47493,Agnieszka Holland
4397,8463,Paul Bogart
4398,41974,Nicolas Roeg
4399,28176,Francis Ford Coppola
4400,9493,Ivan Reitman
4401,26603,Brian Gilbert
4402,33172,Jon Hess
4403,29095,Anthony Hickox
4404,12582,Thom Eberhardt
4405,10001,Yahoo Serious
4406,11352,Steven Spielberg
4407,12500,Sam Firstenberg
4408,25678,Sam Firstenberg
4409,25682,Cedric Sundstrom
4410,32049,Robert Radler
4411,45225,Christopher Guest
4412,1648,Stephen Herek
4413,4105,Ridley Scott
4414,22711,Ron Shelton
4415,19124,Phillip Noyce
4416,69828,Bill Forsyth
4417,53150,David Irving
4418,10142,Brian De Palma
4419,3064,Emile Ardolino
4420,86093,Susan Seidelman
4421,10134,Albert Pyun
4422,21291,Gary David Goldberg
4423,4925,John Frankenheimer
4424,30352,Jim Kouf
4425,15142,Marc Rocco
4426,14550,Howard Zieff
4427,32075,Euzhan Palcy
4428,2210,Julien Temple
4429,25005,Jean-Claude Lord
4430,21721,Martin Davidson
4431,116014,Paul Mazursky
4432,11828,Terry Jones
4433,55699,Dave Thomas
4434,10551,Sidney Lumet
4435,20713,John Milius
4436,27461,Roland Joffé
4437,41969,Gordon Hessler
4438,1380,Graeme Clifford
4439,19157,Valerie Breiman
4440,11465,Jim McBride
4441,17190,Thom Eberhardt
4442,55059,Mel Damski
4443,9085,Eddie Murphy
4444,17819,Bruce Beresford
4445,46786,Andrei Konchalovsky
4446,14776,Bruce Robinson
4447,59585,Jonathan Kaplan
4448,32855,Norman Jewison
4449,29185,Peter Yates
4450,39787,David Hugh Jones
4451,32059,Pat O'Connor
4452,505,Walter Hill
4453,4486,Denys Arcand
4454,10345,Rod Daniel
4455,10222,Mark DiSalle
4456,12774,Uli Edel
4457,14621,John G. Avildsen
4458,19118,Joe Pytka
4459,14372,George P. Cosmatos
4460,15138,Richard Greenberg
4461,9972,John Flynn
4462,9494,Amy Heckerling
4463,17362,Joan Micklin Silver
4464,9942,David S. Ward
4465,8216,Peter Jackson
4466,4296,Michael Anderson
4467,24739,Steve De Jarnatt
4468,39197,Thomas Schlamme
4469,9686,Martin Scorsese
4470,27418,John Irvin
4471,39002,Thomas J. Wright
4472,43345,Luis Puenzo
4473,31606,Andrew Davis
4474,27607,Bob Balaban
4475,37146,Arthur Penn
4476,20006,Buddy Van Horn
4477,8867,Mark Goldblatt
4478,12663,Joseph Zito
4479,331,Joe Johnston
4480,11467,Joe Roth
4481,327,Takeshi Kitano
4482,1548,Terry Zwigoff
4483,13403,John Cameron Mitchell
4484,869,Tim Burton
4485,552,Silvio Soldini
4486,36095,Kiyoshi Kurosawa
4487,33379,Joel Hershman
4488,196859,Michael Polish
4489,47574,Samantha Lang
4490,2171,David Wain
4491,87462,William Lustig
4492,20307,Jack Sholder
4493,19142,Jim Wynorski
4494,41946,Richard Lester
4495,10135,Rowdy Herrington
4496,32767,John Duigan
4497,56162,Percy Adlon
4498,24254,David Greenwalt
4499,19236,Alejandro Jodorowsky
4500,32261,Michael Caton-Jones
4501,60276,Paul Bartel
4502,12150,Harold Becker
4503,11185,Arthur Hiller
4504,47045,Stan Dragoti
4505,18683,Lewis Gilbert
4506,12521,Wes Craven
4507,12478,Blake Edwards
4508,49788,James Ivory
4509,31083,Michael Hoffman
4510,30666,Jeff Burr
4511,25155,Joseph Ruben
4512,65015,Jane Campion
4513,24077,Mel Smith
4514,9618,Albert Magnoli
4515,16560,Nick Castle
4516,31608,Francis Veber
4517,22102,Jeff Kanew
4518,6951,Roger Spottiswoode
4519,11959,Jay Levey
4520,2616,John Hughes
4521,7091,Robert Bierman
4522,249,Danny DeVito
4523,11342,Steve Miner
4524,183,Todd Holland
4525,32330,Will Mackenzie
4526,24126,Anthony Hickox
4527,8494,Robert Klane
4528,26535,John Schlesinger
4529,41784,Bruce Beresford
4530,27431,Dario Argento
4531,2148,Francis Ford Coppola
4532,42033,Digby Cook
4533,11308,Tony Richardson
4534,23239,David Caesar
4535,53119,Jeroen Krabbé
4536,31941,Karel Reisz
4537,19317,Peter Medak
4538,27813,Frank Henenlotter
4539,57745,Peter Mullan
4540,2057,Michael Cristofer
4541,9880,Garry Marshall
4542,5175,Brett Ratner
4543,21596,Pierre-Paul Renders
4544,41951,Claire Denis
4545,11385,Howard Hawks
4546,4484,Édouard Molinaro
4547,11684,Édouard Molinaro
4548,44414,Mike Figgis
4549,44258,Peter Brook
4550,20391,Joshua Logan
4551,12584,Don Siegel
4552,70042,Steven M. Martin
4553,1627,François Truffaut
4554,11542,Ken Russell
4555,17169,Buddy Van Horn
4556,39176,Mike Newell
4557,33214,Nicolas Roeg
4558,19267,Robert Clouse
4559,2770,J.B. Rogers
4560,12610,Peter Farrelly
4561,1933,Alejandro Amenábar
4562,13496,Les Mayfield
4563,21055,Julie Davis
4564,24936,David Siegel
4565,80070,John Carney
4566,10972,Brad Anderson
4567,207541,Alan Miiller
4568,1722,John Madden
4569,9896,Jerry Zucker
4570,26665,Hans Petter Moland
4571,125707,Paul Cox
4572,9683,Blair Hayes
4573,2779,Woody Allen
4574,2294,Kevin Smith
4575,10016,John Carpenter
4576,26602,Mike Tollin
4577,37920,Éva Gárdos
4578,22230,Brad Anderson
4579,206412,Griffin Dunne
4580,13966,Ben Elton
4581,742,Lukas Moodysson
4582,248757,Patrik-Ian Polk
4583,15104,María Ripoll
4584,8922,Victor Salva
4585,11065,Tim Blake Nelson
4586,21118,Jordan Brady
4587,46727,Nickolas Perry
4588,16314,Jon Turteltaub
4589,18885,Charles T. Kanganis
4590,40508,Shin Sang-ok
4591,5922,Buzz Kulik
4592,27346,William Lustig
4593,34223,Richard Wenk
4594,16307,Robin Hardy
4595,27681,Blair Treu
4596,11370,Peter Hyams
4597,12508,Stephen Herek
4598,14033,Stephen Carpenter
4599,25462,Mark Brown
4600,34714,Dan Cohen
4601,47161,Hassan Yektapanah
4602,106230,Yongyoot Thongkongtoon
4603,35176,Dana Lustig
4604,18734,Michael Cuesta
4605,44321,Barbet Schroeder
4606,26661,Charles Lamont
4607,5998,Fritz Lang
4608,58062,Mark Jonathan Harris
4609,2176,Daniel Sackheim
4610,20857,Brian Robbins
4611,22617,Bob Giraldi
4612,75386,Josh Kornbluth
4613,2185,Barry Sonnenfeld
4614,10696,Vondie Curtis-Hall
4615,2034,Antoine Fuqua
4616,21538,Cory McAbee
4617,51722,Edet Belzberg
4618,101860,Kenneth A. Carlson
4619,48834,Stephen Frears
4620,30379,Paul J. Lombardi
4621,31016,Edward Burns
4622,32567,George Butler
4623,12537,Karel Reisz
4624,9028,Sergio Corbucci
4625,16180,John Hough
4626,11521,Jodie Foster
4627,21028,Vladimir Menshov
4628,27327,Brian De Palma
4629,35200,Irvin Kershner
4630,21242,Edwin Sherin
4631,29756,William Castle
4632,82523,Dusan Makavejev
4633,20115,Dario Argento
4634,30295,Ralph Nelson
4635,25767,Stanley Donen
4636,33725,Frank Capra
4637,22874,Stanley Donen
4638,11576,Stanley Kramer
4639,43860,Robert Stevenson
4640,43802,William Wyler
4641,9660,Blake Edwards
4642,15393,Clint Eastwood
4643,248,Frank Capra
4644,40885,Joshua Logan
4645,25905,Elmar Klos
4646,21148,Sean S. Cunningham
4647,1644,George Sluizer
4648,12502,Mike Nichols
4649,66092,Anthony Page
4650,10373,Franc Roddam
4651,13766,Harry Winer
4652,16380,Rudolph Maté
4653,12103,Gary Fleder
4654,11313,Scott Hicks
4655,9398,Ben Stiller
4656,35066,David Kane
4657,45864,Eric Hannah
4658,55372,Jacques Rivette
4659,292947,Dov Kelemer
4660,10866,John Dahl
4661,34549,Tim Hill
4662,9778,Peter Chelsom
4663,34453,Gillian Grisman
4664,58429,Lucrecia Martel
4665,16121,Samuel Fuller
4666,40220,Ulli Lommel
4667,166,Claude Pinoteau
4668,42787,Walter Grauman
4669,1623,Stuart Rosenberg
4670,40932,Nancy Walker
4671,32027,Robert Kaylor
4672,13550,Peter Medak
4673,13612,Tommy Chong
4674,16769,Michael Apted
4675,42158,Joel Oliansky
4676,27958,William Friedkin
4677,86463,Lech Kowalski
4678,31703,Alvin Rakoff
4679,1716,François Truffaut
4680,27059,Michael Ritchie
4681,20681,John Irvin
4682,57743,Eric Schwab
4683,3172,Barry Levinson
4684,17708,Rob Pritts
4685,12780,Yuen Woo-ping
4686,570,Catherine Breillat
4687,1018,David Lynch
4688,25641,Christine Lahti
4689,16767,Hirotsugu Kawasaki
4690,102933,Allison Anders
4691,11380,Ernest R. Dickerson
4692,27396,Douglas Hickox
4693,26299,Athur H. Nadel
4694,984,Don Siegel
4695,15559,Gail Singer
4696,14811,Norman Jewison
4697,21741,Graeme Ferguson
4698,77670,David Stevens
4699,55727,Dorian Walker
4700,15560,Ivan Galin
4701,9585,Brian Gilbert
4702,14267,John Waters
4703,45929,Stephen Low
4704,768,Allen Hughes
4705,2100,Rod Lurie
4706,11091,Penny Marshall
4707,3173,Danny Pang
4708,27092,Marcelo Piñeyro
4709,23941,Michael Radford
4710,18192,Neal Slavin
4711,11845,Patrice Chéreau
4712,9081,Richard Linklater
4713,167,Iain Softley
4714,34043,Eric Bross
4715,9378,Steve Beck
4716,27444,Jonathan Teplitzky
4717,141,Richard Kelly
4718,10034,Mel Smith
4719,11457,Irwin Winkler
4720,10778,Joel Coen
4721,78657,Sophie Fillières
4722,67385,Robert Guédiguian
4723,151727,Sandi Simcha Dubowski
4724,11456,Harold Becker
4725,585,Pete Docter
4726,10796,James Wong
4727,23949,Richard Linklater
4728,11088,David Mamet
4729,9889,Peter Farrelly
4730,140511,Seth Zvi Rosenfeld
4731,133115,Rob Morrow
4732,45964,Fred Walton
4733,32014,William Dear
4734,13408,DJ Pooh
4735,671,Chris Columbus
4736,17731,Wash Westmoreland
4737,20794,David Atkins
4738,11469,Gil Junger
4739,14369,Emmett Malloy
4740,1535,Tony Scott
4741,1433,Guillermo del Toro
4742,1999,Todd Field
4743,58098,Gianni Amelio
4744,78076,Larry Cohen
4745,87774,Arthur Marks
4746,23847,Barry Shear
4747,50785,Jean-Luc Godard
4748,12472,Joel Schumacher
4749,42258,Paul Verhoeven
4750,11834,Terry Gilliam
4751,16085,William Wyler
4752,27405,Sidney Hayers
4753,269,Jean-Luc Godard
4754,16441,Don Coscarelli
4755,11422,Jack Smight
4756,31037,Joseph Sargent
4757,40739,Edward Dmytryk
4758,10656,Luc Besson
4759,32847,Irving Rapper
4760,39938,George Cukor
4761,38766,Lewis Milestone
4762,43510,Lewis Seiler
4763,35284,Duilio Coletti
4764,14584,Robert Moore
4765,58886,Dominique Deruddere
4766,72277,Peter Weir
4767,5781,Luis Buñuel
4768,23805,Richard Donner
4769,34388,Guy Hamilton
4770,39867,Joseph Ellison
4771,11033,Brian De Palma
4772,69716,Peter Collinson
4773,37835,James Glickenhaus
4774,33356,Peter Greenaway
4775,3537,Alan Parker
4776,38922,Anne Bancroft
4777,27145,Éric Rohmer
4778,8738,Don Taylor
4779,28614,Brian G. Hutton
4780,3604,Mike Hodges
4781,6974,Ib Melchior
4782,26398,Kevin Connor
4783,42218,Bert I. Gordon
4784,10649,James Fargo
4785,42566,Steve Carver
4786,17689,Clint Eastwood
4787,34084,Albert Band
4788,15983,Joseph Zito
4789,14854,Steve Carver
4790,10847,Harry Hook
4791,33525,Mike Hodges
4792,27591,Kevin Connor
4793,299,Lewis Milestone
4794,31945,Michael Cimino
4795,42160,Richard Rush
4796,10650,Clint Eastwood
4797,8007,John Moore
4798,19076,Charles Shyer
4799,81442,Stephen Kessler
4800,50562,Scott J. Gill
4801,13503,Steve Miner
4802,161,Steven Soderbergh
4803,43774,Majid Majidi
4804,31064,Patrick Stettner
4805,31682,Jack Arnold
4806,8342,Danis Tanović
4807,55479,Leon Ichaso
4808,4886,René Clair
4809,228,Josef von Sternberg
4810,23111,Paul Mazursky
4811,42597,Herbert Ross
4812,194,Jean-Pierre Jeunet
4813,11397,Joel Gallen
4814,1903,Cameron Crowe
4815,11889,Richard Eyre
4816,28171,Mohsen Makhmalbaf
4817,9523,Ray Lawrence
4818,9428,Wes Anderson
4819,1649,Peter Hewitt
4820,11938,Christopher Morahan
4821,43143,Quentin Lawrence
4822,35201,John Frankenheimer
4823,42724,Karel Reisz
4824,24264,John Guillermin
4825,27150,Michael Miller
4826,26978,Lamont Johnson
4827,19209,Jeff Bleckner
4828,8386,Jesse Dylan
4829,12589,John A. Davis
4830,12312,John Pasquin
4831,11232,James Mangold
4832,120,Peter Jackson
4833,11086,Frank Darabont
4834,453,Ron Howard
4835,18939,Jan Švankmajer
4836,12724,Mike Mendez
4837,11414,Stanley Kramer
4838,31507,William Wyler
4839,42612,Haskell Wexler
4840,18783,Zoltan Korda
4841,12593,Ralph Bakshi
4842,14683,Robert Taylor
4843,10794,Blake Edwards
4844,43136,Delbert Mann
4845,45491,Michael Mak
4846,5052,Jules Dassin
4847,37257,Billy Wilder
4848,8489,Michael Mann
4849,855,Ridley Scott
4850,12660,Gillian Armstrong
4851,10269,Barbra Streisand
4852,5279,Robert Altman
4853,10950,Jessie Nelson
4854,1365,Marc Forster
4855,6440,Lasse Hallström
4856,14580,Fritz Lang
4857,49410,Barry Shils
4858,28296,Ranald MacDougall
4859,24206,Russell Mulcahy
4860,6037,Robert Moore
4861,42987,Joseph Losey
4862,61418,Michael Steinberg
4863,27099,Sébastien Lifshitz
4864,11857,Jake Kasdan
4865,6312,Christophe Gans
4866,11595,Walter Hill
4867,24166,Tsai Ming-liang
4868,26337,John Bailey
4869,59066,Ken Cameron
4870,77985,Andrei Konchalovsky
4871,77074,Arthur Hiller
4872,10170,Fred Schepisi
4873,18317,Anthony Minghella
4874,98491,Robert Fuest
4875,26686,Herbert Ross
4876,61934,John Ford
4877,27273,"Arthur Rankin, Jr."
4878,848,Matthew Robbins
4879,9610,Richard Fleischer
4880,15035,Ralph Bakshi
4881,16127,Richard Elfman
4882,31603,John G. Avildsen
4883,32020,Adrian Lyne
4884,33155,William Sachs
4885,4965,Gary Fleder
4886,11891,Steve Oedekerk
4887,11888,Brian Levant
4888,150,Walter Hill
4889,35263,Jan Schütte
4890,112,Lone Scherfig
4891,125717,Joseph Cedar
4892,20678,Mike Binder
4893,15050,Douglas Trumbull
4894,10423,Rob Cohen
4895,11710,Werner Herzog
4896,17691,Robert Aldrich
4897,27378,Werner Herzog
4898,57976,Werner Herzog
4899,651,Robert Altman
4900,31955,Gillian Armstrong
4901,20620,John Frankenheimer
4902,18647,Marlon Brando
4903,11362,Kevin Reynolds
4904,2637,Mark Pellington
4905,10229,Adam Shankman
4906,50819,Laurice Guillen
4907,12659,Wang Xiaoshuai
4908,41870,Noam Gonick
4909,35650,Denis Villeneuve
4910,9606,Rintaro
4911,11447,Nanni Moretti
4912,16550,Todd Solondz
4913,13915,Gary Burns
4914,34723,Stephen Sommers
4915,31674,Joel Schumacher
4916,52744,Ulu Grosbard
4917,43340,Gordon Douglas
4918,20009,Dewey Nicks
4919,2084,Jez Butterworth
4920,50225,Peter O'Fallon
4921,74692,Sturla Gunnarsson
4922,39775,Jonathan Demme
4923,51044,Otto Preminger
4924,29475,Robert Townsend
4925,4267,Bertrand Blier
4926,4031,Bertrand Blier
4927,47871,John Schlesinger
4928,11594,Jean Delannoy
4929,19562,Philippe de Broca
4930,11870,Shawn Levy
4931,9884,Andrew Davis
4932,11535,John McTiernan
4933,27593,Billy Morrissette
4934,11212,Patrick Read Johnson
4935,29887,David Butler
4936,32484,William A. Seiter
4937,28345,Allan Dwan
4938,69928,Blake Edwards
4939,21921,Richard Pryor
4940,21845,Daniel Stern
4941,11528,David M. Evans
4942,2441,Julio Médem
4943,931,Nicolas Roeg
4944,17130,Tamra Davis
4945,10592,Gregory Hoblit
4946,8470,Nick Cassavetes
4947,16690,Donovan Cook
4948,39939,Jay Chandrasekhar
4949,9272,Joseph Ruben
4950,14778,Fred Schepisi
4951,19137,Vittorio De Sica
4952,32499,Vincente Minnelli
4953,8737,Melville Shavelson
4954,33668,Vincente Minnelli
4955,39282,Herbert Ross
4956,40687,Elaine May
4957,37230,Karel Reisz
4958,993,Joseph L. Mankiewicz
4959,11698,Werner Herzog
4960,41357,Robert Mulligan
4961,42458,Melvin Frank
4962,93427,Gottfried Reinhardt
4963,14475,Robert Zemeckis
4964,43715,Nathan H. Juran
4965,10052,Tom Shadyac
4966,11979,Michael Rymer
4967,75151,Arliss Howard
4968,35868,Timothy Linh Bui
4969,13791,Michael Kalesniko
4970,27824,Harry Ralston
4971,270306,Ramin Serry
4972,9991,Barry Skolnick
4973,480,Mira Nair
4974,44340,Larry Fessenden
4975,18984,Doug Pray
4976,25006,Abdul Malik Abbott
4977,23479,Michael Ritchie
4978,66946,John Berry
4979,19050,Michael Pressman
4980,38442,Miloš Forman
4981,108266,Stuart Heisler
4982,108267,Lesley Selander
4983,39387,Miloš Forman
4984,15999,Yoshiaki Kawajiri
4985,614,Ingmar Bergman
4986,56133,Carl Lerner
4987,121703,Allan Dwan
4988,77955,Carine Adler
4989,2752,Michael Lehmann
4990,10590,Randall Wallace
4991,40723,Claire Denis
4992,29039,Steve Carver
4993,22910,Jack Hill 
4994,42517,Jack Hill 
4995,40364,Michele Soavi
4996,115332,Martin Ritt
4997,13225,Bill Kroyer
4998,21380,Claudio Fragasso
4999,46717,Mark Rydell
5000,63510,Richard Pryor
5001,20465,Michele Soavi
5002,35614,Don Bluth
5003,7219,Lucio Fulci
5004,35810,Alfred Zeisler
5005,18649,Elliott Nugent
5006,18646,Stanley Donen
5007,17058,Fritz Lang
5008,13950,Kevin Bray
5009,2135,Simon Wells
5010,15186,Steven Soderbergh
5011,43997,David Caffrey
5012,31651,Jim Sheridan
5013,47869,Ken Loach
5014,965,Orson Welles
5015,33135,Rafal Zielinski
5016,10889,John Cassavetes
5017,16149,Julien Temple
5018,54287,James L. Conway
5019,25628,Terry Marcel
5020,65262,Armand Mastroianni
5021,10935,Michael Cimino
5022,44004,Martin Davidson
5023,22288,Jerry Schatzberg
5024,32030,Ronald Neame
5025,119617,Robert Scheerer
5026,29343,Barbara Peeters
5027,39503,Richard Donner
5028,7988,Michael Ritchie
5029,15310,Richard Fleischer
5030,17909,Slobodan Šijan
5031,22130,Jean Rollin
5032,26843,Moustapha Akkad
5033,27458,Ronald F. Maxwell
5034,14807,John Mackenzie
5035,14729,Walter Hill
5036,46973,Robert Guenette
5037,8690,Umberto Lenzi
5038,39543,Alain Resnais
5039,39578,Roy Ward Baker
5040,3418,Bertrand Tavernier
5041,30924,Kevin Connor
5042,14929,Charles Kaufman
5043,75552,Richard Lang
5044,18910,William Peter Blatty
5045,24919,Andrea Bianchi
5046,26200,Clive Donner
5047,24825,Eric Karson
5048,38147,Gilbert Cates
5049,24032,Carl Reiner
5050,26179,Joe Camp
5051,4499,Pedro Almodóvar
5052,11333,Sergio Corbucci
5053,425,Chris Wedge
5054,1576,Paul W.S. Anderson
5055,5851,Tom Dey
5056,25014,Elie Chouraqui
5057,15647,Charles Herman-Wurmfeld
5058,25110,Lieven Debrauwer
5059,38880,B.Z. Goldberg
5060,1391,Alfonso Cuarón
5061,18172,Michael Chapman
